"","From Date","To Date","AT","BP","PM10","PM2.5","RH","SR","Temp","WD","WS","VWS","Benzene","Toluene","NH3","NO","NO2","NOx","Ozone","SO2","CO"
"144","02-10-2018 11:45","02-10-2018 12:00","35.3","987.2","200.0","61.0","41.1","652.1","None","170.3","0.3","None","3.2","20.0","25.6","0.8","25.7","14.3","99.2","20.5","0.2"
"145","02-10-2018 12:00","02-10-2018 12:15","35.6","986.9","200.0","61.0","40.0","658.2","None","188.7","0.5","None","2.3","14.5","25.5","0.3","22.3","12.1","86.2","19.0","0.2"
"146","02-10-2018 12:15","02-10-2018 12:30","35.4","986.6","200.0","61.0","41.7","646.1","None","169.8","1.2","None","1.8","11.9","25.9","21.2","21.5","10.9","91.9","17.9","0.1"
"147","02-10-2018 12:30","02-10-2018 12:45","35.7","986.4","143.0","35.0","42.4","637.2","None","166.6","0.7","None","1.8","15.9","27.6","0.5","21.6","11.9","100.3","16.9","0.1"
"148","02-10-2018 12:45","02-10-2018 13:00","36.1","986.2","143.0","35.0","40.7","619.9","None","131.8","0.1","None","2.2","19.3","25.4","1.1","16.1","9.4","107.9","16.2","0.1"
"149","02-10-2018 13:00","02-10-2018 13:15","35.8","985.9","143.0","35.0","40.8","604.1","None","193.0","0.7","None","2.1","15.2","23.9","0.2","15.6","8.5","111.7","16.0","0.0"
"150","02-10-2018 13:15","02-10-2018 13:30","35.7","985.8","143.0","35.0","42.3","575.2","None","341.7","0.7","None","1.8","14.2","25.1","0.4","17.4","9.6","112.7","16.2","0.0"
"151","02-10-2018 13:30","02-10-2018 13:45","35.6","985.5","145.0","40.0","41.5","553.3","None","352.8","0.3","None","1.8","16.6","26.8","1.8","18.9","9.7","109.2","16.4","0.3"
"152","02-10-2018 13:45","02-10-2018 14:00","36.4","985.2","145.0","40.0","40.2","528.0","None","185.3","0.2","None","1.9","16.2","26.8","0.2","20.1","10.8","103.6","15.6","0.3"
"153","02-10-2018 14:00","02-10-2018 14:15","36.2","985.1","145.0","40.0","39.8","498.9","None","240.9","0.2","None","1.9","14.7","26.6","1.1","25.5","14.5","96.9","15.3","0.2"
"154","02-10-2018 14:15","02-10-2018 14:30","36.4","984.9","145.0","40.0","38.1","471.7","None","303.1","0.3","None","1.7","13.1","27.5","1.8","20.9","12.4","89.7","15.3","0.2"
"155","02-10-2018 14:30","02-10-2018 14:45","36.2","984.8","130.0","35.0","39.0","439.8","None","156.6","0.5","None","1.7","13.6","27.2","1.0","20.8","11.8","88.7","14.6","0.2"
"156","02-10-2018 14:45","02-10-2018 15:00","36.3","984.7","130.0","35.0","39.8","403.3","None","8.0","0.2","None","1.5","12.8","25.7","1.2","21.9","12.5","89.3","14.0","0.2"
"157","02-10-2018 15:00","02-10-2018 15:15","36.3","984.6","130.0","35.0","38.8","365.8","None","189.4","0.3","None","1.9","14.9","25.2","0.7","25.3","14.1","81.5","13.9","None"
"158","02-10-2018 15:15","02-10-2018 15:30","36.0","984.6","130.0","35.0","39.8","327.1","None","358.7","0.1","None","2.1","16.0","25.7","1.4","24.6","13.1","83.9","13.5","0.3"
"159","02-10-2018 15:30","02-10-2018 15:45","35.9","984.4","117.0","25.0","40.5","285.9","None","185.6","0.4","None","1.6","11.6","26.0","1.3","29.5","15.6","80.0","19.1","0.3"
"160","02-10-2018 15:45","02-10-2018 16:00","35.6","984.4","117.0","25.0","40.5","245.9","None","327.6","0.3","None","1.4","11.8","25.3","0.3","23.2","12.6","83.0","14.4","0.3"
"161","02-10-2018 16:00","02-10-2018 16:15","35.2","984.3","117.0","25.0","41.5","200.4","None","270.8","0.3","None","1.6","14.3","25.1","None","17.5","9.1","86.9","16.1","0.3"
"162","02-10-2018 16:15","02-10-2018 16:30","34.7","984.5","117.0","25.0","42.1","161.7","None","349.0","0.6","None","1.6","14.2","25.2","0.1","19.5","10.4","85.5","16.5","0.3"
"163","02-10-2018 16:30","02-10-2018 16:45","33.9","984.5","138.0","27.0","43.5","71.8","None","354.8","0.6","None","1.6","13.7","25.0","0.6","22.3","12.4","82.0","16.8","0.3"
"164","02-10-2018 16:45","02-10-2018 17:00","33.1","984.6","138.0","27.0","44.3","40.7","None","3.2","0.6","None","1.7","18.3","22.7","1.3","23.0","13.3","76.8","17.1","0.3"
"165","02-10-2018 17:00","02-10-2018 17:15","32.4","984.6","138.0","27.0","47.5","29.2","None","8.8","0.5","None","1.7","27.2","22.5","0.8","30.7","17.0","61.9","17.5","0.3"
"166","02-10-2018 17:15","02-10-2018 17:30","30.7","984.7","138.0","27.0","56.3","12.8","None","45.1","0.5","None","1.8","28.7","23.2","0.8","33.5","17.9","51.6","18.1","0.3"
"167","02-10-2018 17:30","02-10-2018 17:45","30.0","984.8","156.0","31.0","60.0","10.8","None","38.5","0.8","None","2.1","29.1","24.0","0.3","46.7","24.7","44.4","17.6","0.3"
"168","02-10-2018 17:45","02-10-2018 18:00","29.3","984.8","156.0","31.0","63.3","4.2","None","48.0","0.3","None","2.2","27.2","24.0","0.4","52.0","28.0","34.9","17.2","0.3"
"169","02-10-2018 18:00","02-10-2018 18:15","28.4","984.9","156.0","31.0","65.5","1.6","None","69.4","0.2","None","2.4","24.0","25.0","0.5","62.9","33.4","23.1","16.8","0.4"
"170","02-10-2018 18:15","02-10-2018 18:30","28.0","985.0","156.0","31.0","70.1","1.6","None","49.6","0.3","None","2.8","24.9","25.9","0.1","64.9","34.5","18.2","16.9","0.4"
"171","02-10-2018 18:30","02-10-2018 18:45","27.7","985.1","155.0","39.0","70.9","1.1","None","173.0","0.4","None","3.1","26.7","26.2","1.3","77.9","42.1","11.3","16.6","0.4"
"172","02-10-2018 18:45","02-10-2018 19:00","27.8","985.4","155.0","39.0","70.9","1.2","None","131.0","0.3","None","3.5","29.1","25.6","9.3","88.5","54.8","6.5","16.9","0.4"
"173","02-10-2018 19:00","02-10-2018 19:15","27.8","985.6","155.0","39.0","71.7","1.2","None","106.6","0.2","None","4.8","46.6","23.7","24.6","90.4","68.3","5.2","17.2","0.5"
"174","02-10-2018 19:15","02-10-2018 19:30","27.1","985.6","155.0","39.0","72.6","1.1","None","134.5","0.4","None","6.7","63.2","26.0","21.4","86.4","63.3","5.0","17.6","0.6"
"175","02-10-2018 19:30","02-10-2018 19:45","27.7","985.6","218.0","64.0","72.7","1.0","None","152.3","0.4","None","7.0","64.5","27.4","29.1","83.6","68.2","5.0","17.6","0.6"
"176","02-10-2018 19:45","02-10-2018 20:00","27.2","985.8","218.0","64.0","75.8","1.2","None","121.3","0.3","None","8.3","72.5","27.1","28.3","76.7","63.9","5.3","17.9","0.7"
"177","02-10-2018 20:00","02-10-2018 20:15","27.0","985.8","218.0","64.0","75.8","1.3","None","95.9","0.3","None","10.0","86.8","27.4","30.5","79.6","67.2","5.4","18.3","0.8"
"178","02-10-2018 20:15","02-10-2018 20:30","26.9","985.8","218.0","64.0","76.9","1.1","None","129.9","0.3","None","12.1","92.4","27.9","29.2","82.3","67.5","6.1","18.1","0.9"
"179","02-10-2018 20:30","02-10-2018 20:45","26.8","985.7","240.0","79.0","78.8","0.9","None","167.8","0.6","None","18.2","99.3","29.8","25.7","77.8","62.3","5.6","17.5","1.0"
"180","02-10-2018 20:45","02-10-2018 21:00","27.3","985.7","240.0","79.0","73.4","0.8","None","168.3","0.8","None","27.4","118.9","30.4","22.5","76.0","58.7","4.8","16.4","1.1"
"181","02-10-2018 21:00","02-10-2018 21:15","27.9","985.7","240.0","79.0","65.1","0.7","None","172.0","0.9","None","24.3","115.8","28.9","15.4","75.5","52.7","4.6","15.6","1.1"
"182","02-10-2018 21:15","02-10-2018 21:30","27.3","985.6","240.0","79.0","65.1","0.8","None","171.3","0.6","None","16.0","91.3","27.4","17.3","71.7","52.2","4.1","15.4","1.2"
"183","02-10-2018 21:30","02-10-2018 21:45","27.3","985.6","206.0","53.0","63.1","0.9","None","161.0","0.7","None","10.9","69.0","26.2","24.2","72.5","58.3","4.3","16.1","0.3"
"184","02-10-2018 21:45","02-10-2018 22:00","26.9","985.5","206.0","53.0","65.4","0.8","None","163.6","0.7","None","9.5","64.3","24.8","30.6","70.8","62.6","4.1","15.8","0.4"
"185","02-10-2018 22:00","02-10-2018 22:15","26.8","985.4","206.0","53.0","63.1","0.8","None","166.8","0.7","None","9.5","67.8","23.6","34.3","70.9","65.7","3.7","16.0","0.4"
"186","02-10-2018 22:15","02-10-2018 22:30","26.6","985.2","206.0","53.0","64.7","0.9","None","166.9","0.7","None","9.6","69.2","23.6","41.9","67.7","70.4","4.0","16.4","0.4"
"187","02-10-2018 22:30","02-10-2018 22:45","25.1","985.1","179.0","41.0","69.7","0.8","None","168.4","0.5","None","9.5","68.0","23.5","42.2","72.5","73.0","4.3","16.7","0.5"
"188","02-10-2018 22:45","02-10-2018 23:00","25.2","985.1","179.0","41.0","74.8","1.1","None","142.7","0.3","None","9.3","69.1","22.7","41.6","65.3","68.5","3.6","16.2","0.5"
"189","02-10-2018 23:00","02-10-2018 23:15","25.1","985.0","179.0","41.0","73.9","1.1","None","140.4","0.2","None","8.9","69.1","22.2","46.4","66.8","73.3","4.2","15.7","0.5"
"190","02-10-2018 23:15","02-10-2018 23:30","23.9","982.8","179.0","41.0","75.6","1.1","None","112.6","0.2","None","8.9","69.0","24.0","49.8","67.9","76.7","4.7","15.7","0.5"
"191","02-10-2018 23:30","02-10-2018 23:45","25.0","984.9","179.0","48.0","71.9","1.6","None","34.7","0.5","None","8.9","66.2","22.3","52.3","68.3","79.0","4.7","15.6","0.6"
"192","02-10-2018 23:45","03-10-2018 00:00","24.5","984.7","179.0","48.0","74.3","1.2","None","111.5","0.1","None","8.0","62.1","21.5","49.1","68.5","76.5","5.1","15.1","0.6"
"193","03-10-2018 00:00","03-10-2018 00:15","24.2","984.7","179.0","48.0","76.3","1.0","None","139.6","0.3","None","7.4","59.8","21.2","48.0","65.9","74.2","5.4","14.8","0.6"
"194","03-10-2018 00:15","03-10-2018 00:30","24.2","984.6","179.0","48.0","77.3","1.0","None","147.1","0.3","None","7.8","59.7","21.5","48.3","65.9","74.5","5.0","14.1","0.7"
"195","03-10-2018 00:30","03-10-2018 00:45","24.3","984.6","179.0","47.0","76.4","1.3","None","54.3","0.2","None","8.7","60.7","21.0","50.0","64.1","75.0","4.6","14.4","0.7"
"196","03-10-2018 00:45","03-10-2018 01:00","24.3","984.5","179.0","47.0","75.5","1.5","None","41.9","0.3","None","15.9","69.5","20.4","45.7","64.1","71.3","5.0","15.6","0.7"
"197","03-10-2018 01:00","03-10-2018 01:15","23.9","984.4","179.0","47.0","76.8","0.9","None","312.6","0.1","None","19.3","73.2","23.4","41.9","62.9","67.7","5.0","16.4","0.7"
"198","03-10-2018 01:15","03-10-2018 01:30","24.0","984.3","179.0","47.0","76.3","1.2","None","94.9","0.1","None","18.2","70.7","25.1","50.6","61.0","73.7","5.3","16.8","0.7"
"199","03-10-2018 01:30","03-10-2018 01:45","24.2","984.2","160.0","61.0","73.7","1.0","None","162.9","0.2","None","16.1","66.4","22.8","38.4","62.7","64.7","5.9","17.2","0.7"
"200","03-10-2018 01:45","03-10-2018 02:00","24.4","984.1","160.0","61.0","72.0","0.8","None","179.5","0.4","None","11.6","60.0","27.9","29.2","82.3","67.5","5.3","18.1","0.9"
"201","03-10-2018 02:00","03-10-2018 02:15","24.8","984.1","160.0","61.0","68.3","0.9","None","181.7","0.3","None","9.0","50.1","29.8","25.7","77.8","62.3","5.4","17.5","1.0"
"202","03-10-2018 02:15","03-10-2018 02:30","25.3","984.0","160.0","61.0","65.4","0.7","None","184.6","1.0","None","8.7","41.5","30.4","22.5","76.0","58.7","6.4","16.4","1.1"
"203","03-10-2018 02:30","03-10-2018 02:45","25.4","984.0","125.0","70.0","64.8","0.7","None","187.3","1.0","None","8.6","42.4","20.5","15.4","42.8","22.4","10.9","16.4","0.7"
"204","03-10-2018 02:45","03-10-2018 03:00","24.9","984.1","125.0","70.0","67.7","0.9","None","166.8","0.4","None","7.6","35.3","18.6","17.3","38.8","19.8","13.2","17.4","0.7"
"205","03-10-2018 03:00","03-10-2018 03:15","24.5","984.1","125.0","70.0","70.4","0.9","None","171.0","0.4","None","5.6","28.1","19.3","0.3","48.2","25.9","7.8","17.8","0.7"
"206","03-10-2018 03:15","03-10-2018 03:30","24.3","984.2","125.0","70.0","71.5","1.0","None","117.9","0.1","None","4.9","26.3","19.7","2.5","50.3","28.8","6.6","18.0","0.7"
"207","03-10-2018 03:30","03-10-2018 03:45","23.9","984.3","108.0","48.0","74.6","1.2","None","66.5","0.2","None","5.0","26.6","19.7","0.8","49.4","26.9","6.4","16.0","0.4"
"208","03-10-2018 03:45","03-10-2018 04:00","23.4","984.5","108.0","48.0","78.2","1.6","None","30.2","0.5","None","4.8","26.6","19.4","5.5","47.7","29.9","5.2","17.0","0.3"
"209","03-10-2018 04:00","03-10-2018 04:15","23.2","984.4","108.0","48.0","79.8","1.0","None","136.1","0.3","None","4.5","25.9","18.2","26.7","56.5","51.8","4.3","16.4","0.3"
"210","03-10-2018 04:15","03-10-2018 04:30","23.1","984.6","108.0","48.0","81.4","1.4","None","40.5","0.3","None","4.4","26.0","20.2","33.0","56.2","56.8","5.1","16.4","0.3"
"211","03-10-2018 04:30","03-10-2018 04:45","23.0","984.6","110.0","53.0","82.1","1.4","None","55.1","0.3","None","5.2","40.8","21.2","49.5","61.1","72.8","5.0","16.6","0.3"
"212","03-10-2018 04:45","03-10-2018 05:00","22.8","984.8","110.0","53.0","83.8","1.4","None","43.6","0.4","None","5.5","43.0","27.7","66.3","62.8","87.6","4.7","16.1","0.2"
"213","03-10-2018 05:00","03-10-2018 05:15","22.8","985.0","110.0","53.0","84.7","1.4","None","33.4","0.4","None","5.9","50.5","24.7","86.4","65.0","104.9","5.1","16.4","0.2"
"214","03-10-2018 05:15","03-10-2018 05:30","22.7","985.0","110.0","53.0","86.0","1.4","None","51.0","0.2","None","7.9","95.6","21.0","113.8","67.1","128.6","5.9","16.3","0.2"
"215","03-10-2018 05:30","03-10-2018 05:45","22.3","985.2","149.0","70.0","88.6","1.6","None","40.7","0.4","None","11.8","144.5","25.2","122.3","67.3","135.5","5.6","16.2","0.2"
"216","03-10-2018 05:45","03-10-2018 06:00","22.1","985.4","149.0","70.0","89.3","2.6","None","53.6","0.4","None","11.0","162.3","25.0","112.0","67.8","127.4","5.0","16.4","0.2"
"217","03-10-2018 06:00","03-10-2018 06:15","22.5","985.5","149.0","70.0","86.2","8.6","None","111.6","0.2","None","10.4","161.7","26.5","78.6","55.3","93.8","4.9","16.0","0.2"
"218","03-10-2018 06:15","03-10-2018 06:30","22.5","985.7","149.0","70.0","86.9","22.4","None","143.7","0.2","None","9.0","129.0","28.4","64.8","49.7","79.3","8.7","15.3","0.2"
"219","03-10-2018 06:30","03-10-2018 06:45","23.0","985.9","196.0","102.0","85.7","46.2","None","82.8","0.2","None","7.5","69.5","28.7","54.6","50.4","71.3","6.0","15.0","0.2"
"220","03-10-2018 06:45","03-10-2018 07:00","23.9","986.1","196.0","102.0","83.8","75.8","None","37.6","0.3","None","8.5","52.3","30.0","52.1","47.3","67.6","6.3","15.5","0.2"
"221","03-10-2018 07:00","03-10-2018 07:15","25.4","986.1","196.0","102.0","78.0","109.7","None","95.7","0.1","None","9.2","55.4","29.4","38.4","55.3","61.0","7.4","15.8","0.3"
"222","03-10-2018 07:15","03-10-2018 07:30","26.8","986.2","196.0","102.0","71.5","140.8","None","159.8","0.5","None","9.0","57.6","27.6","41.4","57.4","64.5","9.2","16.5","0.3"
"223","03-10-2018 07:30","03-10-2018 07:45","27.9","986.5","256.0","135.0","64.5","183.4","None","155.7","0.6","None","8.9","63.3","27.1","37.5","69.0","68.0","8.3","18.1","0.3"
"224","03-10-2018 07:45","03-10-2018 08:00","28.8","986.7","256.0","135.0","61.4","219.4","None","142.7","0.5","None","10.2","60.8","26.1","37.5","85.2","76.0","8.6","22.0","0.4"
"225","03-10-2018 08:00","03-10-2018 08:15","29.5","986.8","256.0","135.0","60.4","261.4","None","153.8","0.5","None","10.2","52.2","20.3","53.2","101.8","97.5","9.3","24.1","0.4"
"226","03-10-2018 08:15","03-10-2018 08:30","30.2","986.9","256.0","135.0","55.1","207.8","None","168.2","0.9","None","9.7","60.2","24.8","30.7","106.8","82.1","12.2","24.4","0.4"
"227","03-10-2018 08:30","03-10-2018 08:45","31.1","987.0","267.0","106.0","50.3","353.1","None","167.7","0.6","None","11.7","72.3","25.2","20.8","88.8","64.2","15.8","24.7","0.4"
"228","03-10-2018 08:45","03-10-2018 09:00","32.0","987.1","267.0","106.0","48.1","382.5","None","165.6","0.6","None","10.2","63.8","22.0","19.3","87.6","62.4","20.6","23.3","0.4"
"229","03-10-2018 09:00","03-10-2018 09:15","32.6","987.3","267.0","106.0","44.9","410.2","None","131.4","0.4","None","8.3","51.8","21.5","17.9","99.0","67.3","25.3","22.1","0.5"
"230","03-10-2018 09:15","03-10-2018 09:30","32.7","987.4","267.0","106.0","46.6","438.9","None","155.9","0.7","None","8.1","51.5","23.1","20.1","118.3","79.3","27.6","17.0","0.5"
"231","03-10-2018 09:30","03-10-2018 09:45","29.3","987.4","284.0","86.0","52.4","471.7","None","148.7","0.4","None","8.4","47.6","23.3","12.9","97.7","62.0","37.3","16.4","0.3"
"232","03-10-2018 09:45","03-10-2018 10:00","34.3","987.3","284.0","86.0","38.5","513.2","None","141.1","0.3","None","9.7","52.5","21.4","11.2","82.2","52.9","49.2","23.6","0.4"
"233","03-10-2018 10:00","03-10-2018 10:15","34.0","987.3","284.0","86.0","37.8","547.1","None","166.5","1.1","None","10.2","51.7","22.4","7.7","63.2","40.0","57.8","24.7","0.4"
"234","03-10-2018 10:15","03-10-2018 10:30","34.5","987.2","284.0","86.0","37.2","561.7","None","156.8","1.0","None","6.5","39.9","22.5","4.3","49.1","29.6","77.1","23.4","0.4"
"235","03-10-2018 10:30","03-10-2018 10:45","34.8","987.1","219.0","46.0","35.4","503.1","None","169.3","1.0","None","5.9","39.1","21.9","3.3","49.1","28.8","95.5","20.5","0.4"
"236","03-10-2018 10:45","03-10-2018 11:00","34.8","986.9","219.0","46.0","33.7","396.5","None","183.0","1.1","None","5.0","35.3","20.9","1.8","41.5","23.7","107.2","20.0","0.4"
"237","03-10-2018 11:00","03-10-2018 11:15","35.3","986.7","219.0","46.0","32.3","609.1","None","168.8","0.8","None","5.6","34.9","21.4","0.9","36.7","20.4","110.6","18.9","0.3"
"238","03-10-2018 11:15","03-10-2018 11:30","35.8","986.5","219.0","46.0","32.6","610.4","None","162.1","0.4","None","5.6","34.2","21.4","112.0","45.7","24.3","117.6","18.7","0.3"
"239","03-10-2018 11:30","03-10-2018 11:45","35.7","986.4","186.0","39.0","32.5","628.0","None","174.5","1.2","None","5.3","34.1","21.9","1.0","42.2","23.2","126.4","18.8","0.3"
"240","03-10-2018 11:45","03-10-2018 12:00","35.3","986.2","186.0","39.0","34.0","632.4","None","170.0","1.4","None","5.8","45.4","28.4","64.8","29.8","15.5","135.5","18.6","0.2"
"241","03-10-2018 12:00","03-10-2018 12:15","35.6","986.1","186.0","39.0","34.6","630.1","None","180.0","1.5","None","7.8","50.8","22.4","0.8","33.3","18.4","141.0","18.5","0.2"
"242","03-10-2018 12:15","03-10-2018 12:30","35.6","985.9","186.0","39.0","34.1","624.3","None","169.5","1.5","None","5.7","48.4","22.5","2.5","29.4","17.7","133.3","17.9","0.1"
"243","03-10-2018 12:30","03-10-2018 12:45","35.7","985.6","190.0","38.0","33.6","623.4","None","172.4","1.6","None","4.9","61.3","22.7","38.4","30.6","16.2","147.5","17.9","0.1"
"244","03-10-2018 12:45","03-10-2018 13:00","35.9","985.5","190.0","38.0","33.5","599.6","None","175.7","0.8","None","4.4","56.5","23.1","0.3","35.6","19.2","162.3","18.3","0.1"
"245","03-10-2018 13:00","03-10-2018 13:15","35.8","985.4","190.0","38.0","33.1","584.9","None","1.1","0.5","None","4.6","65.7","21.6","37.5","29.4","14.0","159.3","18.7","0.0"
"246","03-10-2018 13:15","03-10-2018 13:30","36.0","985.2","190.0","38.0","31.6","572.0","None","354.6","0.5","None","4.6","54.4","21.7","37.5","25.6","13.0","142.2","18.6","0.4"
"247","03-10-2018 13:30","03-10-2018 13:45","36.2","985.0","164.0","33.0","31.7","556.1","None","8.3","0.7","None","3.6","40.4","20.3","2.3","23.8","14.5","141.6","17.9","0.4"
"248","03-10-2018 13:45","03-10-2018 14:00","36.6","984.7","164.0","33.0","29.4","537.2","None","122.0","0.1","None","2.6","31.3","22.3","1.3","27.6","15.7","113.9","17.9","0.4"
"249","03-10-2018 14:00","03-10-2018 14:15","36.4","984.6","164.0","33.0","31.3","502.1","None","129.5","0.4","None","2.7","29.7","22.1","20.8","27.3","14.6","120.7","16.5","0.4"
"250","03-10-2018 14:15","03-10-2018 14:30","36.5","984.4","164.0","33.0","30.9","471.8","None","157.6","0.7","None","2.5","27.3","22.7","0.9","29.1","16.1","120.8","16.6","0.4"
"251","03-10-2018 14:30","03-10-2018 14:45","36.5","984.2","141.0","33.0","30.1","424.2","None","30.4","0.1","None","2.8","35.3","22.8","1.6","28.4","16.4","132.1","15.9","0.5"
"252","03-10-2018 14:45","03-10-2018 15:00","36.2","984.0","141.0","33.0","31.9","396.9","None","170.9","1.2","None","2.4","30.2","22.6","0.5","23.3","12.9","122.9","15.3","0.5"
"253","03-10-2018 15:00","03-10-2018 15:15","36.3","983.8","141.0","33.0","31.8","358.7","None","167.2","0.9","None","2.0","30.4","23.0","0.5","35.5","19.3","127.6","15.3","None"
"254","03-10-2018 15:15","03-10-2018 15:30","36.7","983.8","141.0","33.0","31.6","315.6","None","79.9","0.4","None","2.1","31.1","23.3","0.2","30.1","16.2","142.9","15.5","0.4"
"255","03-10-2018 15:30","03-10-2018 15:45","35.8","983.8","162.0","28.0","36.4","265.3","None","30.4","1.0","None","2.9","44.9","23.9","0.6","33.6","18.3","161.7","24.7","0.4"
